Id	Instance	Markers	New.Gold.Label
308	"No le pasa nada a Ronaldo. No está deprimido Ronaldo. No ha ido a un psicólogo, como se ha dicho estos días. El Madrid ya le fichó así y lo que la pasa es que tiene esa ansiedad. Lo único que le pasa es que ha venido fichado por 96 millones de euros y nada de lo que hace mal se lo podemos perdonar, explicó la periodista sobre el jugador merengue."	['que le pasa es que ha venido fichado por 96 millones de euros']	ES-ES
3062	"El nuevo contrato implica la colocación, en el mismo punto, de barandillas rígidas, fijas y perpendiculares a la línea de costa hasta una profundidad de un metro, así como la instalación de zona de asientos y sombra en el interior del agua. EFE"	"['EFE', 'sombra']"	ES-ES
1441	"Una protesta “salvaje” de los camioneros, que transportan el 95% de las mercaderías que se consumen en Italia, sumergió ayer al país en una caótica escasez de productos de primera necesidad."	['mercaderías']	ES-AR
2355	"Para Fujimori, recluido en la Dirección de Operaciones Especiales (Diroes), la Fiscalía pide siete años de cárcel y el pago de 100.000 nuevos soles (unos 32.700 dólares ó 23.350 euros) por el delito de usurpación de funciones."	['funciones']	ES-ES
244	"Dinamarca, por su parte, aprobó en junio pasado una ley que autoriza un cambio similar. Grecia presentará un proyecto de ley para legalizar los juegos de azar en línea, que actualmente están prohibidos."	['N/A']	ES-AR
3096	"Como servicio para todos los productores agropecuarios dentro de la página web se encuentra la sección noticias del sector con información de todo lo que sucede diariamente en nuestra región y el mundo en materia económica, ganadera, lechera, de granos, mercados y pequeñas producciones entre otras noticias."	['sector con información de todo']	ES
3736	"El vigente campeón del Tour de Francia, el español Alberto Contador, desveló que tuvo que comprar de su bolsillo las ruedas para la contrarreloj de Montecarlo de la ronda francesa porque su equipo (Astana) no le garantizaba las mejores."	['N/A']	ES
4751	"Jesucristo ha querido prolongar su anuncio de la divina misericordia y su actuación abundantemente misericordiosa a través de su Iglesia, a la que ha encomendado que prosiga testimoniando que Dios es Padre rico en misericordia que busca solícito y espera compasivo a todo hombre, reconocido como hijo suyo."	['encomendado']	ES-ES
4824	La conferencia de prensa fue realizada en el hotel Makati de la ciudad de Manila y Miley fue sorprendida mientras dla entrevistaban con el reconocimiento por parte de la discográfica en ese país.	['N/A']	ES
16	"Por su lado, el gobernador Luis Beder Herrera, impulsor de la inversión, regresó el jueves de sus vacaciones y desde entonces mantiene el silencio . El mandatario recibió ayer apoyo del Gobierno Nacional a su proyecto, a través del secretario de Ambiente, Juan José Mussi (ver “El proyecto...”) ."	['gobernador   /   secretario']	ES
563	"Olvidada la derrota de la pasada semana en Ferrol, el Caja Rural Promogest Valbusenda se mostró muy superior al PDM Bembibre en la tarde de ayer y se llevó un triunfo cómodo que le permite mantenerse en puestos de 'play off' a falta de nueve jornadas para que finalice la liga regular."	['Ferrol']	ES
2048	"Finalmente, durante el encuentro también se analizó la marcha de la licitación para la mudanza y construcción del nuevo puerto de Santa Fe, proceso al que la Bolsa le pone mucho interés y empuja mucho."	['proceso al que la Bolsa']	ES-AR
2178	"La reforma institucional fracasó en el Tratado de Ámsterdam (1997). La que salió adelante en Niza, tres años más tarde, fue contestada por Helmut Kohl, quien anunciaba que sería necesario convocar una nueva Conferencia Intergubernamental para revisar los acuerdos entonces concluidos (en 2000). Después, y efectivamente, vinieron la Declaración de Laeken (2001) y la Convención para la reforma de los Tratados y la CIG, (febrero de 2002 a junio de 2004), que pusieron a punto el proyecto de Constitución Europea, arrumbada por franceses y holandeses en 2005."	['N/A']	ES-ES
3581	"Por esa razón, adelantó que la Secretaría a su cargo pondrá servicios de micros para transportar a los usuarios de las líneas Mitre y Sarmiento que se vean afectados por la eventual reducción y la modificación de los servicios."	"['cargo', 'servicios de micros']"	ES-AR
1464	"Algo así no volverá a pasar nunca, los dos servimos maravillosamente, dijo por su parte Isner, que consiguió 98 puntos directos (Mahut sólo 94), pulverizando el récord de Ivo Karlovic (78) en un encuentro en el que las ocasiones de break fueron casi inexistentes."	['N/A']	ES
4991	"Previo a la participación en los Masters, el pupilo de Franco Davin se presentará la semana venidera en el APT 500 de Dubai, donde partirá como octavo cabeza de serie y en el que debutará frente al ucraniano Alexandr Dolgopolov."	"['MA', 'octavo cabeza participación']"	ES-AR
1160	"Durante la proyección del prólogo de The Dark Knight Rises en algunos cines IMAX, antes de la nueva Misión Imposible, Nolan presentaba al personaje con una enorme musculatura y con un registro amenazador."	['N/A']	ES
743	"En el acto, celebrado con motivo del sexto aniversario de la cárcel cubana, estuvieron presentes el director de AI España, Esteban Beltrán, y el ex preso británico Ruhal Ahmed, que pasó más de dos años en Guantánamo ."	['N/A']	ES-ES
3315	"Florentino Senín e Isaura Mouriño, un matrimonio residente en la calle Sar de Santiago de Compostela, falleció la pasada noche del sábado al precipitarse al vacío, intentando huir del incendio que se había declarado en la parte inferior de su vivienda."	['declarado']	ES
2654	Quiere acabar con la regulación de los 80 km por hora en los accesos a Barcelona. Los expertos advierten que la mortalidad en la carretera va vinculada a la velocidad. ¿Ha pensado qué dirá a los familiares de posibles víctimas?	"['accesos', 'Víctimas', 'accesos a Barcelona']"	ES-ES
1234	"Antes del viaje, el joven de 17 años fue consultado en una entrevista por los tres galardones que consiguió y por el festejo con un beso a la protagonista de ""Wizards of Waverly Place"". Además reveló que le encantaría grabar un tema a dúo con ella ya que cree que su música es ""sorprendente""."	['N/A']	ES
1887	"Ha asegurado que la Plataforma Canaria de Apoyo al Pueblo Saharaui ""va a hacer todas las acciones que pueda para continuar denunciando y apoyando al pueblo saharaui y su libertad, allá, aquí, o donde sea necesario"". Ha recordado que el martes se inaugura un campamento en la Universidad de La Laguna en el que se desarrollarán múltiples actividades para sensibilizar a la población y solidarizarse con el instalado en el Sahara Occidental."	['N/A']	ES-ES
319	"España retira a su embajador en Marruecos el 16 de julio de 2002 después de que el ministro de Exteriores del país vecino asegurase que no pensaban retirarse de la isla. El Congreso de los Diputados respalda unánimemente, a excepción de Esquerra Republicana, la actuación del Ejecutivo en esta crisis."	['N/A']	ES-ES
1024	"El residente de la Cámara de Comercio de Santander, Modesto Piñeiro, tampoco se perdió la Fiesta, a la que acudió con su esposa, Valvanuz Diego. Allí se encontraron con sus amigas Marisa Santos, de la cadena hotelera del Santemar, Marisa Lagunilla, y María José Vázquez, esposa del actor Josema Yuste, en su día componente de Martes y Trece, que ya estaba en la Plaza y que veranea desde hace muchos años en Santander."	['N/A']	ES-ES
2416	"¿Cómo fue que te convocaron? En realidad, yo los había llamado hace un tiempo para hacer un programa sobre la historia del teatro, que está pendiente. Así que sabían que tenía la inquietud de contar algo. Cuando ellos ya tenían listo el piloto, notaron que les faltaba un narrador, alguien que le fuera familiar a la gente, como un actor, que les acercara las historias. Y acá estoy. Fui a una reunión y sentí que me divertía estar ahí. ¿Qué tengo que cuidar para no aceptar hacer algo diferente? Al contrario, no tengo nada para perder."	['contrario']	ES-AR
611	"El hecho más significativo de la accidentalidad en el año pasado fue la existencia de ocho accidentes en los que fallecieron dos o más personas. Los días 8 y 17 de abril se registraron en Gipuzkoa dos siniestros en los que perdieron la vida ocho personas, cuatro en cada uno de ellos. Eso explica que aunque se haya reducido el número de accidentes mortales (55, frente a 64 en 2009), la cifra de fallecidos se mantenga."	['N/A']	ES-ES
1973	"River, dirigido por Juan José López, padece una convulsionada actualidad por su bajo promedio, y para colmo ahora se le sumó una guerra contra la AFA y los árbitros. El presidente del club Daniel Passarella salió con los tapones de punta contra su par de la AFA, Julio Grondona, al que le pidió la renuncia tras sentirse perjudicado por el arbitraje de Patricio Loustau en el superclásico."	"['una convulsionada actualidad, bajo promedio, salió con los tapones de punta']"	ES
2715	"Como dato sobresaliente del producto que está elaborando la Cooperativa Agrícola General San Martín, Iocco subrayó que contiene una proteína al 46% con un valor muy competente en el mercado nacional, cuando en realidad debería tener un costo mayor puesto que mejora el aprovechamiento que el animal puede hacer de este alimento."	"['sobresaliente', 'Cooperativa Agrícola General San Martín', 'costo']"	ES-AR
835	"En el pasado mes de noviembre el precio promedio ponderado de la leche de referencia en la provincia de Santa Fe fue de 1,482 $/litro (0,34 u$s/litro), un valor prácticamente similar al registrado en octubre (1,484) y septiembre pasado (1,488)."	"['provincia de Santa Fe', 'precio promedio ponderado']"	ES
3206	"Juan F. Secco quiere ampliar su planta en Rosario y para eso necesita utilizar un predio que le había cedido antes a la Municipalidad, cesión que debe aprobar el Concejo. Ayer, el tema no se trató en la comisión de Planeamiento, pero algunos ediles se estuvieron interesando"	"['ampliar necesita', 'Rosario']"	ES-AR
4376	"Tal es el caso de Brisas de Funes, un complejo de siete viviendas ubicado en una excelente zona del Jardín de la Provincia. Es “un barrio cerrado a menor escala” – como lo define Mariano Armas, uno de los responsables del proyecto – que cuenta con terrenos desde 450 metros cuadrados hasta 570."	['define']	ES-ES
2911	"Y es que el 99 por ciento de los contratados en estas empresas de limpieza son mujeres de mediana edad, con cargas familiares, recursos económicos bajos y contratos precarios, lo que las convierte en “vulnerables”, característica principal de las víctimas de violencia de género. Es por este motivo que López ha solicitado a las Administraciones Públicas que estén más atentas y se interesen por la situación de estas trabajadoras."	"['precarias', 'víctimas de violencia de género']"	ES-ES
3868	"El juez Burgess ha reconocido en la vista que ""se trata de dilucidar si la ofensa es susceptible de derivar en extradición"". La defensa de De Juana ha destacado que la argumentación de la Justicia española está ""llena de errores"" y se ha referido a su cliente como ""una buena persona"" que intenta rehacer su vida en Irlanda del Norte, adonde, según su abogado, llegó hace ""unas seis semanas""."	['N/A']	ES-ES
